Number of features, Features, Mean Accuracy, Std Accuracy
4,0+1+9+13,0.394530414792,0.018222670471
4,0+1+9+14,0.394530414792,0.018222670471
4,0+1+9+15,0.394530414792,0.018222670471
4,0+1+9+16,0.394530414792,0.018222670471
4,0+1+9+17,0.394530414792,0.018222670471
4,0+1+9+18,0.394530414792,0.018222670471
4,0+1+9+19,0.394530414792,0.018222670471
4,0+1+9+20,0.394530414792,0.018222670471
4,0+1+9+21,0.394530414792,0.018222670471
4,0+1+9+22,0.394530414792,0.018222670471
4,0+1+9+23,0.394530414792,0.018222670471
4,0+1+9+24,0.394530414792,0.018222670471
4,0+1+9+25,0.394530414792,0.018222670471
4,0+1+9+26,0.394530414792,0.018222670471
4,0+1+9+27,0.394530414792,0.018222670471
4,0+1+9+28,0.394530414792,0.018222670471
4,0+1+9+29,0.394530414792,0.018222670471
4,0+1+9+30,0.394530414792,0.018222670471
4,0+1+9+31,0.394530414792,0.018222670471
4,0+1+9+32,0.394530414792,0.018222670471
4,0+1+9+33,0.394530414792,0.018222670471
4,0+1+10+11,0.394530414792,0.018222670471
4,0+1+10+12,0.394530414792,0.018222670471
4,0+1+10+13,0.394530414792,0.018222670471
4,0+1+10+14,0.394530414792,0.018222670471
4,0+1+10+15,0.394530414792,0.018222670471
4,0+1+10+16,0.394530414792,0.018222670471
4,0+1+10+17,0.394530414792,0.018222670471
4,0+1+10+18,0.394530414792,0.018222670471
4,0+1+10+19,0.394530414792,0.018222670471
4,0+1+10+20,0.394530414792,0.018222670471
4,0+1+10+21,0.394530414792,0.018222670471
4,0+1+10+22,0.394530414792,0.018222670471
4,0+1+10+23,0.394530414792,0.018222670471
4,0+1+10+24,0.394530414792,0.018222670471
4,0+1+10+25,0.394530414792,0.018222670471
4,0+1+10+26,0.394530414792,0.018222670471
4,0+1+10+27,0.394530414792,0.018222670471
4,0+1+10+28,0.394530414792,0.018222670471
4,0+1+10+29,0.394530414792,0.018222670471
4,0+1+10+30,0.394530414792,0.018222670471
4,0+1+10+31,0.394530414792,0.018222670471
4,0+1+10+32,0.394530414792,0.018222670471
4,0+1+10+33,0.394530414792,0.018222670471
4,0+1+11+12,0.394530414792,0.018222670471
4,0+1+11+13,0.394530414792,0.018222670471
4,0+1+11+14,0.394530414792,0.018222670471
4,0+1+11+15,0.394530414792,0.018222670471
4,0+1+11+16,0.394530414792,0.018222670471
4,0+1+11+17,0.394530414792,0.018222670471
4,0+1+11+18,0.394530414792,0.018222670471
4,0+1+11+19,0.394530414792,0.018222670471
4,0+1+11+20,0.394530414792,0.018222670471
4,0+1+11+21,0.394530414792,0.018222670471
4,0+1+11+22,0.394530414792,0.018222670471
4,0+1+11+23,0.394530414792,0.018222670471
4,0+1+11+24,0.394530414792,0.018222670471
4,0+1+11+25,0.394530414792,0.018222670471
4,0+1+11+26,0.394530414792,0.018222670471
4,0+1+11+27,0.394530414792,0.018222670471
4,0+1+11+28,0.394530414792,0.018222670471
4,0+1+11+29,0.394530414792,0.018222670471
4,0+1+11+30,0.394530414792,0.018222670471
4,0+1+11+31,0.394530414792,0.018222670471
4,0+1+11+32,0.394530414792,0.018222670471
4,0+1+11+33,0.394530414792,0.018222670471
4,0+1+12+13,0.394530414792,0.018222670471
4,0+1+12+14,0.394530414792,0.018222670471
4,0+1+12+15,0.394530414792,0.018222670471
4,0+1+12+16,0.394530414792,0.018222670471
4,0+1+12+17,0.394530414792,0.018222670471
4,0+1+12+18,0.394530414792,0.018222670471
4,0+1+12+19,0.394530414792,0.018222670471
4,0+1+12+20,0.394530414792,0.018222670471
4,0+1+12+21,0.394530414792,0.018222670471
4,0+1+12+22,0.394530414792,0.018222670471
4,0+1+12+23,0.394530414792,0.018222670471
4,0+1+12+24,0.394530414792,0.018222670471
4,0+1+12+25,0.394530414792,0.018222670471
4,0+1+12+26,0.394530414792,0.018222670471
4,0+1+12+27,0.394530414792,0.018222670471
4,0+1+12+28,0.394530414792,0.018222670471
4,0+1+12+29,0.394530414792,0.018222670471
4,0+1+12+30,0.394530414792,0.018222670471
4,0+1+12+31,0.394530414792,0.018222670471
4,0+1+12+32,0.394530414792,0.018222670471
4,0+1+12+33,0.394530414792,0.018222670471
4,0+1+13+14,0.394530414792,0.018222670471
4,0+1+13+15,0.394530414792,0.018222670471
4,0+1+13+16,0.394530414792,0.018222670471
4,0+1+13+17,0.394530414792,0.018222670471
4,0+1+13+18,0.394530414792,0.018222670471
4,0+1+13+19,0.394530414792,0.018222670471
4,0+1+13+20,0.394530414792,0.018222670471
4,0+1+13+21,0.394530414792,0.018222670471
4,0+1+13+22,0.394530414792,0.018222670471
4,0+1+13+23,0.394530414792,0.018222670471
4,0+1+13+24,0.394530414792,0.018222670471
4,0+1+13+25,0.394530414792,0.018222670471
4,0+1+13+26,0.394530414792,0.018222670471
4,0+1+13+27,0.394530414792,0.018222670471
4,0+1+13+28,0.394530414792,0.018222670471
4,0+1+13+29,0.394530414792,0.018222670471
4,0+1+13+30,0.394530414792,0.018222670471
4,0+1+13+31,0.394530414792,0.018222670471
4,0+1+13+32,0.394530414792,0.018222670471
4,0+1+13+33,0.394530414792,0.018222670471
4,0+1+14+15,0.394530414792,0.018222670471
4,0+1+14+16,0.394530414792,0.018222670471
4,0+1+14+17,0.394530414792,0.018222670471
4,0+1+14+18,0.394530414792,0.018222670471
4,0+1+14+19,0.394530414792,0.018222670471
4,0+1+14+20,0.394530414792,0.018222670471
4,0+1+14+21,0.394530414792,0.018222670471
4,0+1+14+22,0.394530414792,0.018222670471
4,0+1+14+23,0.394530414792,0.018222670471
4,0+1+14+24,0.394530414792,0.018222670471
4,0+1+14+25,0.394530414792,0.018222670471
4,0+1+14+26,0.394530414792,0.018222670471
4,0+1+14+27,0.394530414792,0.018222670471
4,0+1+14+28,0.394530414792,0.018222670471
4,0+1+14+29,0.394530414792,0.018222670471
4,0+1+14+30,0.394530414792,0.018222670471
4,0+1+14+31,0.394530414792,0.018222670471
4,0+1+14+32,0.394530414792,0.018222670471
4,0+1+14+33,0.394530414792,0.018222670471
4,0+1+15+16,0.394530414792,0.018222670471
4,0+1+15+17,0.394530414792,0.018222670471
4,0+1+15+18,0.394530414792,0.018222670471
4,0+1+15+19,0.394530414792,0.018222670471
4,0+1+15+20,0.394530414792,0.018222670471
4,0+1+15+21,0.394530414792,0.018222670471
4,0+1+15+22,0.394530414792,0.018222670471
4,0+1+15+23,0.394530414792,0.018222670471
4,0+1+15+24,0.394530414792,0.018222670471
4,0+1+15+25,0.394530414792,0.018222670471
4,0+1+15+26,0.394530414792,0.018222670471
4,0+1+15+27,0.394530414792,0.018222670471
4,0+1+15+28,0.394530414792,0.018222670471
4,0+1+15+29,0.394530414792,0.018222670471
4,0+1+15+30,0.394530414792,0.018222670471
4,0+1+15+31,0.394530414792,0.018222670471
4,0+1+15+32,0.394530414792,0.018222670471
4,0+1+15+33,0.394530414792,0.018222670471
4,0+1+16+17,0.394530414792,0.018222670471
4,0+1+16+18,0.394530414792,0.018222670471
4,0+1+16+19,0.394530414792,0.018222670471
4,0+1+16+20,0.394530414792,0.018222670471
4,0+1+16+21,0.394530414792,0.018222670471
4,0+1+16+22,0.394530414792,0.018222670471
4,0+1+16+23,0.394530414792,0.018222670471
4,0+1+16+24,0.394530414792,0.018222670471
4,0+1+16+25,0.394530414792,0.018222670471
4,0+1+16+26,0.394530414792,0.018222670471
4,0+1+16+27,0.394530414792,0.018222670471
4,0+1+16+28,0.394530414792,0.018222670471
4,0+1+16+29,0.394530414792,0.018222670471
4,0+1+16+30,0.394530414792,0.018222670471
4,0+1+16+31,0.394530414792,0.018222670471
4,0+1+16+32,0.394530414792,0.018222670471
4,0+1+16+33,0.394530414792,0.018222670471
4,0+1+17+18,0.394530414792,0.018222670471
4,0+1+17+19,0.394530414792,0.018222670471
4,0+1+17+20,0.394530414792,0.018222670471
4,0+1+17+21,0.394530414792,0.018222670471
4,0+1+17+22,0.394530414792,0.018222670471
4,0+1+17+23,0.394530414792,0.018222670471
4,0+1+17+24,0.394530414792,0.018222670471
4,0+1+17+25,0.394530414792,0.018222670471
4,0+1+17+26,0.394530414792,0.018222670471
4,0+1+17+27,0.394530414792,0.018222670471
4,0+1+17+28,0.394530414792,0.018222670471
4,0+1+17+29,0.394530414792,0.018222670471
4,0+1+17+30,0.394530414792,0.018222670471
4,0+1+17+31,0.394530414792,0.018222670471
4,0+1+17+32,0.394530414792,0.018222670471
4,0+1+17+33,0.394530414792,0.018222670471
4,0+1+18+19,0.394530414792,0.018222670471
4,0+1+18+20,0.394530414792,0.018222670471
4,0+1+18+21,0.394530414792,0.018222670471
4,0+1+18+22,0.394530414792,0.018222670471
4,0+1+18+23,0.394530414792,0.018222670471
4,0+1+18+24,0.394530414792,0.018222670471
4,0+1+18+25,0.394530414792,0.018222670471
4,0+1+18+26,0.394530414792,0.018222670471
4,0+1+18+27,0.394530414792,0.018222670471
4,0+1+18+28,0.394530414792,0.018222670471
4,0+1+18+29,0.394530414792,0.018222670471
4,0+1+18+30,0.394530414792,0.018222670471
4,0+1+18+31,0.394530414792,0.018222670471
4,0+1+18+32,0.394530414792,0.018222670471
4,0+1+18+33,0.394530414792,0.018222670471
4,0+1+19+20,0.394530414792,0.018222670471
4,0+1+19+21,0.394530414792,0.018222670471
4,0+1+19+22,0.394530414792,0.018222670471
4,0+1+19+23,0.394530414792,0.018222670471
4,0+1+19+24,0.394530414792,0.018222670471
4,0+1+19+25,0.394530414792,0.018222670471
4,0+1+19+26,0.394530414792,0.018222670471
4,0+1+19+27,0.394530414792,0.018222670471
4,0+1+19+28,0.394530414792,0.018222670471
4,0+1+19+29,0.394530414792,0.018222670471
4,0+1+19+30,0.394530414792,0.018222670471
4,0+1+19+31,0.394530414792,0.018222670471
4,0+1+19+32,0.394530414792,0.018222670471
4,0+1+19+33,0.394530414792,0.018222670471
4,0+1+20+21,0.394530414792,0.018222670471
4,0+1+20+22,0.394530414792,0.018222670471
4,0+1+20+23,0.394530414792,0.018222670471
4,0+1+20+24,0.394530414792,0.018222670471
4,0+1+20+25,0.394530414792,0.018222670471
4,0+1+20+26,0.394530414792,0.018222670471
4,0+1+20+27,0.394530414792,0.018222670471
4,0+1+20+28,0.394530414792,0.018222670471
4,0+1+20+29,0.394530414792,0.018222670471
4,0+1+20+30,0.394530414792,0.018222670471
4,0+1+20+31,0.394530414792,0.018222670471
4,0+1+20+32,0.394530414792,0.018222670471
4,0+1+20+33,0.394530414792,0.018222670471
4,0+1+21+22,0.394530414792,0.018222670471
4,0+1+21+23,0.394530414792,0.018222670471
4,0+1+21+24,0.394530414792,0.018222670471
4,0+1+21+25,0.394530414792,0.018222670471
4,0+1+21+26,0.394530414792,0.018222670471
4,0+1+21+27,0.394530414792,0.018222670471
4,0+1+21+28,0.394530414792,0.018222670471
4,0+1+21+29,0.394530414792,0.018222670471
4,0+1+21+30,0.394530414792,0.018222670471
4,0+1+21+31,0.394530414792,0.018222670471
4,0+1+21+32,0.394530414792,0.018222670471
4,0+1+21+33,0.394530414792,0.018222670471
4,0+1+22+23,0.394530414792,0.018222670471
4,0+1+22+24,0.394530414792,0.018222670471
4,0+1+22+25,0.394530414792,0.018222670471
4,0+1+22+26,0.394530414792,0.018222670471
4,0+1+22+27,0.394530414792,0.018222670471
4,0+1+22+28,0.394530414792,0.018222670471
4,0+1+22+29,0.394530414792,0.018222670471
4,0+1+22+30,0.394530414792,0.018222670471
4,0+1+22+31,0.394530414792,0.018222670471
4,0+1+22+32,0.394530414792,0.018222670471
4,0+1+22+33,0.394530414792,0.018222670471
4,0+1+23+24,0.394530414792,0.018222670471
4,0+1+23+25,0.394530414792,0.018222670471
4,0+1+23+26,0.394530414792,0.018222670471
4,0+1+23+27,0.394530414792,0.018222670471
4,0+1+23+28,0.394530414792,0.018222670471
4,0+1+23+29,0.394530414792,0.018222670471
4,0+1+23+30,0.394530414792,0.018222670471
4,0+1+23+31,0.394530414792,0.018222670471
4,0+1+23+32,0.394530414792,0.018222670471
4,0+1+23+33,0.394530414792,0.018222670471
4,0+1+24+25,0.394530414792,0.018222670471
4,0+1+24+26,0.394530414792,0.018222670471
4,0+1+24+27,0.394530414792,0.018222670471
4,0+1+24+28,0.394530414792,0.018222670471
4,0+1+24+29,0.394530414792,0.018222670471
4,0+1+24+30,0.394530414792,0.018222670471
4,0+1+24+31,0.394530414792,0.018222670471
4,0+1+24+32,0.394530414792,0.018222670471
4,0+1+24+33,0.394530414792,0.018222670471
4,0+1+25+26,0.394530414792,0.018222670471
4,0+1+25+27,0.394530414792,0.018222670471
4,0+1+25+28,0.394530414792,0.018222670471
4,0+1+25+29,0.394530414792,0.018222670471
4,0+1+25+30,0.394530414792,0.018222670471
4,0+1+25+31,0.394530414792,0.018222670471
4,0+1+25+32,0.394530414792,0.018222670471
4,0+1+25+33,0.394530414792,0.018222670471
4,0+1+26+27,0.394530414792,0.018222670471
4,0+1+26+28,0.394530414792,0.018222670471
4,0+1+26+29,0.394530414792,0.018222670471
4,0+1+26+30,0.394530414792,0.018222670471
4,0+1+26+31,0.394530414792,0.018222670471
4,0+1+26+32,0.394530414792,0.018222670471
4,0+1+26+33,0.394530414792,0.018222670471
4,0+1+27+28,0.394530414792,0.018222670471
4,0+1+27+29,0.394530414792,0.018222670471
4,0+1+27+30,0.394530414792,0.018222670471
4,0+1+27+31,0.394530414792,0.018222670471
4,0+1+27+32,0.394530414792,0.018222670471
4,0+1+27+33,0.394530414792,0.018222670471
4,0+1+28+29,0.394530414792,0.018222670471
4,0+1+28+30,0.394530414792,0.018222670471
4,0+1+28+31,0.394530414792,0.018222670471
4,0+1+28+32,0.394530414792,0.018222670471
4,0+1+28+33,0.394530414792,0.018222670471
4,0+1+29+30,0.394530414792,0.018222670471
4,0+1+29+31,0.394530414792,0.018222670471
4,0+1+29+32,0.394530414792,0.018222670471
4,0+1+29+33,0.394530414792,0.018222670471
4,0+1+30+31,0.394530414792,0.018222670471
4,0+1+30+32,0.394530414792,0.018222670471
4,0+1+30+33,0.394530414792,0.018222670471
4,0+1+31+32,0.394530414792,0.018222670471
4,0+1+31+33,0.394530414792,0.018222670471
4,0+1+32+33,0.394530414792,0.018222670471
4,0+2+3+4,0.394530414792,0.018222670471
4,0+2+3+5,0.394530414792,0.018222670471
4,0+2+3+6,0.394530414792,0.018222670471
4,0+2+3+7,0.394530414792,0.018222670471
4,0+2+3+8,0.394530414792,0.018222670471
4,0+2+3+9,0.394530414792,0.018222670471
4,0+2+3+10,0.394530414792,0.018222670471
4,0+2+3+11,0.394530414792,0.018222670471
4,0+2+3+12,0.394530414792,0.018222670471
4,0+2+3+13,0.394530414792,0.018222670471
4,0+2+3+14,0.394530414792,0.018222670471
4,0+2+3+15,0.394530414792,0.018222670471
4,0+2+3+16,0.394530414792,0.018222670471
4,0+2+3+17,0.394530414792,0.018222670471
4,0+2+3+18,0.394530414792,0.018222670471
4,0+2+3+19,0.394530414792,0.018222670471
4,0+2+3+20,0.394530414792,0.018222670471
4,0+2+3+21,0.394530414792,0.018222670471
4,0+2+3+22,0.394530414792,0.018222670471
4,0+2+3+23,0.394530414792,0.018222670471
4,0+2+3+24,0.394530414792,0.018222670471
4,0+2+3+25,0.394530414792,0.018222670471
4,0+2+3+26,0.394530414792,0.018222670471
4,0+2+3+27,0.394530414792,0.018222670471
4,0+2+3+28,0.394530414792,0.018222670471
4,0+2+3+29,0.394530414792,0.018222670471
4,0+2+3+30,0.394530414792,0.018222670471
4,0+2+3+31,0.394530414792,0.018222670471
4,0+2+3+32,0.394530414792,0.018222670471
4,0+2+3+33,0.394530414792,0.018222670471
4,0+2+4+5,0.394530414792,0.018222670471
4,0+2+4+6,0.394530414792,0.018222670471
4,0+2+4+7,0.394530414792,0.018222670471
4,0+2+4+8,0.394530414792,0.018222670471
4,0+2+4+9,0.394530414792,0.018222670471
4,0+2+4+10,0.394530414792,0.018222670471
4,0+2+4+11,0.394530414792,0.018222670471
4,0+2+4+12,0.394530414792,0.018222670471
4,0+2+4+13,0.394530414792,0.018222670471
4,0+2+4+14,0.394530414792,0.018222670471
4,0+2+4+15,0.394530414792,0.018222670471
4,0+2+4+16,0.394530414792,0.018222670471
4,0+2+4+17,0.394530414792,0.018222670471
4,0+2+4+18,0.394530414792,0.018222670471
4,0+2+4+19,0.394530414792,0.018222670471
4,0+2+4+20,0.394530414792,0.018222670471
4,0+2+4+21,0.394530414792,0.018222670471
4,0+2+4+22,0.394530414792,0.018222670471
4,0+2+4+23,0.394530414792,0.018222670471
4,0+2+4+24,0.394530414792,0.018222670471
4,0+2+4+25,0.394530414792,0.018222670471
4,0+2+4+26,0.394530414792,0.018222670471
4,0+2+4+27,0.394530414792,0.018222670471
4,0+2+4+28,0.394530414792,0.018222670471
4,0+2+4+29,0.394530414792,0.018222670471
4,0+2+4+30,0.394530414792,0.018222670471
4,0+2+4+31,0.394530414792,0.018222670471
4,0+2+4+32,0.394530414792,0.018222670471
4,0+2+4+33,0.394530414792,0.018222670471
4,0+2+5+6,0.394530414792,0.018222670471
4,0+2+5+7,0.394530414792,0.018222670471
4,0+2+5+8,0.394530414792,0.018222670471
4,0+2+5+9,0.394530414792,0.018222670471
4,0+2+5+10,0.394530414792,0.018222670471
4,0+2+5+11,0.394530414792,0.018222670471
4,0+2+5+12,0.394530414792,0.018222670471
4,0+2+5+13,0.394530414792,0.018222670471
4,0+2+5+14,0.394530414792,0.018222670471
4,0+2+5+15,0.394530414792,0.018222670471
4,0+2+5+16,0.394530414792,0.018222670471
4,0+2+5+17,0.394530414792,0.018222670471
4,0+2+5+18,0.394530414792,0.018222670471
4,0+2+5+19,0.394530414792,0.018222670471
4,0+2+5+20,0.394530414792,0.018222670471
4,0+2+5+21,0.394530414792,0.018222670471
4,0+2+5+22,0.394530414792,0.018222670471
4,0+2+5+23,0.394530414792,0.018222670471
4,0+2+5+24,0.394530414792,0.018222670471
4,0+2+5+25,0.394530414792,0.018222670471
4,0+2+5+26,0.394530414792,0.018222670471
4,0+2+5+27,0.394530414792,0.018222670471
4,0+2+5+28,0.394530414792,0.018222670471
4,0+2+5+29,0.394530414792,0.018222670471
4,0+2+5+30,0.394530414792,0.018222670471
4,0+2+5+31,0.394530414792,0.018222670471
4,0+2+5+32,0.394530414792,0.018222670471
4,0+2+5+33,0.394530414792,0.018222670471
4,0+2+6+7,0.394530414792,0.018222670471
4,0+2+6+8,0.394530414792,0.018222670471
4,0+2+6+9,0.394530414792,0.018222670471
4,0+2+6+10,0.394530414792,0.018222670471
4,0+2+6+11,0.394530414792,0.018222670471
4,0+2+6+12,0.394530414792,0.018222670471
4,0+2+6+13,0.394530414792,0.018222670471
4,0+2+6+14,0.394530414792,0.018222670471
4,0+2+6+15,0.394530414792,0.018222670471
4,0+2+6+16,0.394530414792,0.018222670471
4,0+2+6+17,0.394530414792,0.018222670471
4,0+2+6+18,0.394530414792,0.018222670471
4,0+2+6+19,0.394530414792,0.018222670471
4,0+2+6+20,0.394530414792,0.018222670471
4,0+2+6+21,0.394530414792,0.018222670471
4,0+2+6+22,0.394530414792,0.018222670471
4,0+2+6+23,0.394530414792,0.018222670471
4,0+2+6+24,0.394530414792,0.018222670471
4,0+2+6+25,0.394530414792,0.018222670471
4,0+2+6+26,0.394530414792,0.018222670471
4,0+2+6+27,0.394530414792,0.018222670471
4,0+2+6+28,0.394530414792,0.018222670471
4,0+2+6+29,0.394530414792,0.018222670471
4,0+2+6+30,0.394530414792,0.018222670471
4,0+2+6+31,0.394530414792,0.018222670471
4,0+2+6+32,0.394530414792,0.018222670471
4,0+2+6+33,0.394530414792,0.018222670471
4,0+2+7+8,0.394530414792,0.018222670471
4,0+2+7+9,0.394530414792,0.018222670471
4,0+2+7+10,0.394530414792,0.018222670471
4,0+2+7+11,0.394530414792,0.018222670471
4,0+2+7+12,0.394530414792,0.018222670471
4,0+2+7+13,0.394530414792,0.018222670471
4,0+2+7+14,0.394530414792,0.018222670471
4,0+2+7+15,0.394530414792,0.018222670471
4,0+2+7+16,0.394530414792,0.018222670471
4,0+2+7+17,0.394530414792,0.018222670471
4,0+2+7+18,0.394530414792,0.018222670471
4,0+2+7+19,0.394530414792,0.018222670471
4,0+2+7+20,0.394530414792,0.018222670471
4,0+2+7+21,0.394530414792,0.018222670471
4,0+2+7+22,0.394530414792,0.018222670471
4,0+2+7+23,0.394530414792,0.018222670471
4,0+2+7+24,0.394530414792,0.018222670471
4,0+2+7+25,0.394530414792,0.018222670471
4,0+2+7+26,0.394530414792,0.018222670471
4,0+2+7+27,0.394530414792,0.018222670471
4,0+2+7+28,0.394530414792,0.018222670471
4,0+2+7+29,0.394530414792,0.018222670471
4,0+2+7+30,0.394530414792,0.018222670471
4,0+2+7+31,0.394530414792,0.018222670471
4,0+2+7+32,0.394530414792,0.018222670471
4,0+2+7+33,0.394530414792,0.018222670471
4,0+2+8+9,0.394530414792,0.018222670471
4,0+2+8+10,0.394530414792,0.018222670471
4,0+2+8+11,0.394530414792,0.018222670471
4,0+2+8+12,0.394530414792,0.018222670471
4,0+2+8+13,0.394530414792,0.018222670471
4,0+2+8+14,0.394530414792,0.018222670471
4,0+2+8+15,0.394530414792,0.018222670471
4,0+2+8+16,0.394530414792,0.018222670471
4,0+2+8+17,0.394530414792,0.018222670471
4,0+2+8+18,0.394530414792,0.018222670471
4,0+2+8+19,0.394530414792,0.018222670471
4,0+2+8+20,0.394530414792,0.018222670471
4,0+2+8+21,0.394530414792,0.018222670471
4,0+2+8+22,0.394530414792,0.018222670471
4,0+2+8+23,0.394530414792,0.018222670471
4,0+2+8+24,0.394530414792,0.018222670471
4,0+2+8+25,0.394530414792,0.018222670471
4,0+2+8+26,0.394530414792,0.018222670471
4,0+2+8+27,0.394530414792,0.018222670471
4,0+2+8+28,0.394530414792,0.018222670471
4,0+2+8+29,0.394530414792,0.018222670471
4,0+2+8+30,0.394530414792,0.018222670471
4,0+2+8+31,0.394530414792,0.018222670471
4,0+2+8+32,0.394530414792,0.018222670471
4,0+2+8+33,0.394530414792,0.018222670471
4,0+2+9+10,0.394530414792,0.018222670471
4,0+2+9+11,0.394530414792,0.018222670471
4,0+2+9+12,0.394530414792,0.018222670471
4,0+2+9+13,0.394530414792,0.018222670471
4,0+2+9+14,0.394530414792,0.018222670471
4,0+2+9+15,0.394530414792,0.018222670471
4,0+2+9+16,0.394530414792,0.018222670471
4,0+2+9+17,0.394530414792,0.018222670471
4,0+2+9+18,0.394530414792,0.018222670471
4,0+2+9+19,0.394530414792,0.018222670471
4,0+2+9+20,0.394530414792,0.018222670471
4,0+2+9+21,0.394530414792,0.018222670471
4,0+2+9+22,0.394530414792,0.018222670471
4,0+2+9+23,0.394530414792,0.018222670471
4,0+2+9+24,0.394530414792,0.018222670471
4,0+2+9+25,0.394530414792,0.018222670471
4,0+2+9+26,0.394530414792,0.018222670471
4,0+2+9+27,0.394530414792,0.018222670471
4,0+2+9+28,0.394530414792,0.018222670471
4,0+2+9+29,0.394530414792,0.018222670471
4,0+2+9+30,0.394530414792,0.018222670471
4,0+2+9+31,0.394530414792,0.018222670471
4,0+2+9+32,0.394530414792,0.018222670471
4,0+2+9+33,0.394530414792,0.018222670471
4,0+2+10+11,0.394530414792,0.018222670471
4,0+2+10+12,0.394530414792,0.018222670471
4,0+2+10+13,0.394530414792,0.018222670471
4,0+2+10+14,0.394530414792,0.018222670471
4,0+2+10+15,0.394530414792,0.018222670471
4,0+2+10+16,0.394530414792,0.018222670471
4,0+2+10+17,0.394530414792,0.018222670471
4,0+2+10+18,0.394530414792,0.018222670471
4,0+2+10+19,0.394530414792,0.018222670471
4,0+2+10+20,0.394530414792,0.018222670471
4,0+2+10+21,0.394530414792,0.018222670471
4,0+2+10+22,0.394530414792,0.018222670471
4,0+2+10+23,0.394530414792,0.018222670471
4,0+2+10+24,0.394530414792,0.018222670471
4,0+2+10+25,0.394530414792,0.018222670471
4,0+2+10+26,0.394530414792,0.018222670471
4,0+2+10+27,0.394530414792,0.018222670471
4,0+2+10+28,0.394530414792,0.018222670471
4,0+2+10+29,0.394530414792,0.018222670471
4,0+2+10+30,0.394530414792,0.018222670471
4,0+2+10+31,0.394530414792,0.018222670471
4,0+2+10+32,0.394530414792,0.018222670471
4,0+2+10+33,0.394530414792,0.018222670471
4,0+2+11+12,0.394530414792,0.018222670471
4,0+2+11+13,0.394530414792,0.018222670471
4,0+2+11+14,0.394530414792,0.018222670471
4,0+2+11+15,0.394530414792,0.018222670471
4,0+2+11+16,0.394530414792,0.018222670471
4,0+2+11+17,0.394530414792,0.018222670471
4,0+2+11+18,0.394530414792,0.018222670471
4,0+2+11+19,0.394530414792,0.018222670471
4,0+2+11+20,0.394530414792,0.018222670471
4,0+2+11+21,0.394530414792,0.018222670471
4,0+2+11+22,0.394530414792,0.018222670471
4,0+2+11+23,0.394530414792,0.018222670471
4,0+2+11+24,0.394530414792,0.018222670471
4,0+2+11+25,0.394530414792,0.018222670471
4,0+2+11+26,0.394530414792,0.018222670471
4,0+2+11+27,0.394530414792,0.018222670471
4,0+2+11+28,0.394530414792,0.018222670471
4,0+2+11+29,0.394530414792,0.018222670471
4,0+2+11+30,0.394530414792,0.018222670471
4,0+2+11+31,0.394530414792,0.018222670471
4,0+2+11+32,0.394530414792,0.018222670471
4,0+2+11+33,0.394530414792,0.018222670471
4,0+2+12+13,0.394530414792,0.018222670471
4,0+2+12+14,0.394530414792,0.018222670471
4,0+2+12+15,0.394530414792,0.018222670471
4,0+2+12+16,0.394530414792,0.018222670471
4,0+2+12+17,0.394530414792,0.018222670471
4,0+2+12+18,0.394530414792,0.018222670471
4,0+2+12+19,0.394530414792,0.018222670471
4,0+2+12+20,0.394530414792,0.018222670471
4,0+2+12+21,0.394530414792,0.018222670471
4,0+2+12+22,0.394530414792,0.018222670471
4,0+2+12+23,0.394530414792,0.018222670471
4,0+2+12+24,0.394530414792,0.018222670471
4,0+2+12+25,0.394530414792,0.018222670471
4,0+2+12+26,0.394530414792,0.018222670471
4,0+2+12+27,0.394530414792,0.018222670471
4,0+2+12+28,0.394530414792,0.018222670471
4,0+2+12+29,0.394530414792,0.018222670471
4,0+2+12+30,0.394530414792,0.018222670471
4,0+2+12+31,0.394530414792,0.018222670471
4,0+2+12+32,0.394530414792,0.018222670471
4,0+2+12+33,0.394530414792,0.018222670471
4,0+2+13+14,0.394530414792,0.018222670471
4,0+2+13+15,0.394530414792,0.018222670471
4,0+2+13+16,0.394530414792,0.018222670471
4,0+2+13+17,0.394530414792,0.018222670471
4,0+2+13+18,0.394530414792,0.018222670471
4,0+2+13+19,0.394530414792,0.018222670471
4,0+2+13+20,0.394530414792,0.018222670471
4,0+2+13+21,0.394530414792,0.018222670471
4,0+2+13+22,0.394530414792,0.018222670471
4,0+2+13+23,0.394530414792,0.018222670471
4,0+2+13+24,0.394530414792,0.018222670471
4,0+2+13+25,0.394530414792,0.018222670471
4,0+2+13+26,0.394530414792,0.018222670471
4,0+2+13+27,0.394530414792,0.018222670471
4,0+2+13+28,0.394530414792,0.018222670471
4,0+2+13+29,0.394530414792,0.018222670471
4,0+2+13+30,0.394530414792,0.018222670471
4,0+2+13+31,0.394530414792,0.018222670471
4,0+2+13+32,0.394530414792,0.018222670471
4,0+2+13+33,0.394530414792,0.018222670471
4,0+2+14+15,0.394530414792,0.018222670471
4,0+2+14+16,0.394530414792,0.018222670471
4,0+2+14+17,0.394530414792,0.018222670471
4,0+2+14+18,0.394530414792,0.018222670471
4,0+2+14+19,0.394530414792,0.018222670471
4,0+2+14+20,0.394530414792,0.018222670471
4,0+2+14+21,0.394530414792,0.018222670471
4,0+2+14+22,0.394530414792,0.018222670471
4,0+2+14+23,0.394530414792,0.018222670471
4,0+2+14+24,0.394530414792,0.018222670471
